PERMNO,date,TICKER,COMNAM,PERMCO,PRC,RET,SHROUT,RETX
76515,20150205,CVA,COVANTA HOLDING CORP,28924,21.13000,0.018804,131066,0.018804
76515,20150206,CVA,COVANTA HOLDING CORP,28924,21.02000,-0.005206,131066,-0.005206
76515,20150209,CVA,COVANTA HOLDING CORP,28924,20.97000,-0.002379,131066,-0.002379
76515,20150210,CVA,COVANTA HOLDING CORP,28924,20.91000,-0.002861,131066,-0.002861
76515,20150211,CVA,COVANTA HOLDING CORP,28924,21.02000,0.005261,131066,0.005261
76515,20150212,CVA,COVANTA HOLDING CORP,28924,20.81000,-0.009991,131066,-0.009991
76515,20150213,CVA,COVANTA HOLDING CORP,28924,21.45000,0.030755,131066,0.030755
76515,20150217,CVA,COVANTA HOLDING CORP,28924,21.40000,-0.002331,131066,-0.002331
76515,20150218,CVA,COVANTA HOLDING CORP,28924,21.51000,0.005140,131066,0.005140
76515,20150219,CVA,COVANTA HOLDING CORP,28924,20.86000,-0.030218,131066,-0.030218
76515,20150220,CVA,COVANTA HOLDING CORP,28924,21.31000,0.021572,131066,0.021572
76515,20150223,CVA,COVANTA HOLDING CORP,28924,21.63000,0.015016,131066,0.015016
76515,20150224,CVA,COVANTA HOLDING CORP,28924,21.58000,-0.002312,131066,-0.002312
76515,20150225,CVA,COVANTA HOLDING CORP,28924,21.62000,0.001854,131066,0.001854
76515,20150226,CVA,COVANTA HOLDING CORP,28924,21.56000,-0.002775,131066,-0.002775
76515,20150227,CVA,COVANTA HOLDING CORP,28924,21.67000,0.005102,133000,0.005102
76515,20150302,CVA,COVANTA HOLDING CORP,28924,21.78000,0.005076,133000,0.005076
76515,20150303,CVA,COVANTA HOLDING CORP,28924,21.67000,-0.005051,133000,-0.005051
76515,20150304,CVA,COVANTA HOLDING CORP,28924,21.54000,-0.005999,133000,-0.005999
76515,20150305,CVA,COVANTA HOLDING CORP,28924,21.99000,0.020891,133000,0.020891
76515,20150306,CVA,COVANTA HOLDING CORP,28924,21.80000,-0.008640,133000,-0.008640
76515,20150309,CVA,COVANTA HOLDING CORP,28924,21.37000,-0.019725,133000,-0.019725
76515,20150310,CVA,COVANTA HOLDING CORP,28924,20.90000,-0.021994,133000,-0.021994
76515,20150311,CVA,COVANTA HOLDING CORP,28924,21.02000,0.005742,133000,0.005742
76515,20150312,CVA,COVANTA HOLDING CORP,28924,21.04000,0.000951,133000,0.000951
76515,20150313,CVA,COVANTA HOLDING CORP,28924,21.21000,0.008080,133000,0.008080
76515,20150316,CVA,COVANTA HOLDING CORP,28924,21.24000,0.001414,133000,0.001414
76515,20150317,CVA,COVANTA HOLDING CORP,28924,22.29000,0.049435,133000,0.049435
76515,20150318,CVA,COVANTA HOLDING CORP,28924,22.45000,0.007178,133000,0.007178
76515,20150319,CVA,COVANTA HOLDING CORP,28924,22.31000,-0.006236,133000,-0.006236
76515,20150320,CVA,COVANTA HOLDING CORP,28924,22.83000,0.023308,133000,0.023308
76515,20150323,CVA,COVANTA HOLDING CORP,28924,22.76000,-0.003066,133000,-0.003066
76515,20150324,CVA,COVANTA HOLDING CORP,28924,22.66000,-0.004394,133000,-0.004394
76515,20150325,CVA,COVANTA HOLDING CORP,28924,22.28000,-0.016770,133000,-0.016770
76515,20150326,CVA,COVANTA HOLDING CORP,28924,21.89000,-0.017505,133000,-0.017505
76515,20150327,CVA,COVANTA HOLDING CORP,28924,21.51000,-0.005939,133000,-0.017359
76515,20150330,CVA,COVANTA HOLDING CORP,28924,21.82000,0.014412,133000,0.014412
76515,20150331,CVA,COVANTA HOLDING CORP,28924,22.43000,0.027956,133387,0.027956
76515,20150401,CVA,COVANTA HOLDING CORP,28924,22.25000,-0.008025,133387,-0.008025
76515,20150402,CVA,COVANTA HOLDING CORP,28924,22.02000,-0.010337,133387,-0.010337
76515,20150406,CVA,COVANTA HOLDING CORP,28924,22.05000,0.001362,133387,0.001362
76515,20150407,CVA,COVANTA HOLDING CORP,28924,21.95000,-0.004535,133387,-0.004535
76515,20150408,CVA,COVANTA HOLDING CORP,28924,21.93000,-0.000911,133387,-0.000911
76515,20150409,CVA,COVANTA HOLDING CORP,28924,21.90000,-0.001368,133387,-0.001368
76515,20150410,CVA,COVANTA HOLDING CORP,28924,21.85000,-0.002283,133387,-0.002283
76515,20150413,CVA,COVANTA HOLDING CORP,28924,21.79000,-0.002746,133387,-0.002746
76515,20150414,CVA,COVANTA HOLDING CORP,28924,22.04000,0.011473,133387,0.011473
76515,20150415,CVA,COVANTA HOLDING CORP,28924,22.33000,0.013158,133387,0.013158
76515,20150416,CVA,COVANTA HOLDING CORP,28924,22.18000,-0.006717,133387,-0.006717
76515,20150417,CVA,COVANTA HOLDING CORP,28924,21.95000,-0.010370,133387,-0.010370
76515,20150420,CVA,COVANTA HOLDING CORP,28924,21.85000,-0.004556,133387,-0.004556
76515,20150421,CVA,COVANTA HOLDING CORP,28924,21.97000,0.005492,133387,0.005492
76515,20150422,CVA,COVANTA HOLDING CORP,28924,21.54000,-0.019572,133387,-0.019572
76515,20150423,CVA,COVANTA HOLDING CORP,28924,21.37000,-0.007892,133387,-0.007892
76515,20150424,CVA,COVANTA HOLDING CORP,28924,20.97000,-0.018718,133387,-0.018718
76515,20150427,CVA,COVANTA HOLDING CORP,28924,20.55000,-0.020029,133387,-0.020029
76515,20150428,CVA,COVANTA HOLDING CORP,28924,20.86000,0.015085,133387,0.015085
76515,20150429,CVA,COVANTA HOLDING CORP,28924,20.75000,-0.005273,133387,-0.005273
76515,20150430,CVA,COVANTA HOLDING CORP,28924,20.29000,-0.022169,133652,-0.022169
76515,20150501,CVA,COVANTA HOLDING CORP,28924,20.12000,-0.008379,133652,-0.008379
76515,20150504,CVA,COVANTA HOLDING CORP,28924,20.75000,0.031312,133652,0.031312
76515,20150505,CVA,COVANTA HOLDING CORP,28924,21.07000,0.015422,133652,0.015422
76515,20150506,CVA,COVANTA HOLDING CORP,28924,20.94000,-0.006170,133652,-0.006170
76515,20150507,CVA,COVANTA HOLDING CORP,28924,20.97000,0.001433,133652,0.001433
76515,20150508,CVA,COVANTA HOLDING CORP,28924,21.33000,0.017167,133652,0.017167
76515,20150511,CVA,COVANTA HOLDING CORP,28924,21.60000,0.012658,133652,0.012658
76515,20150512,CVA,COVANTA HOLDING CORP,28924,21.73000,0.006018,133652,0.006018
76515,20150513,CVA,COVANTA HOLDING CORP,28924,21.83000,0.004602,133652,0.004602
76515,20150514,CVA,COVANTA HOLDING CORP,28924,21.99000,0.007329,133652,0.007329
76515,20150515,CVA,COVANTA HOLDING CORP,28924,22.38000,0.017735,133652,0.017735
76515,20150518,CVA,COVANTA HOLDING CORP,28924,22.49000,0.004915,133652,0.004915
76515,20150519,CVA,COVANTA HOLDING CORP,28924,22.50000,0.000445,133652,0.000445
76515,20150520,CVA,COVANTA HOLDING CORP,28924,22.66000,0.007111,133652,0.007111
76515,20150521,CVA,COVANTA HOLDING CORP,28924,22.75000,0.003972,133652,0.003972
76515,20150522,CVA,COVANTA HOLDING CORP,28924,22.73000,-0.000879,133652,-0.000879
76515,20150526,CVA,COVANTA HOLDING CORP,28924,22.23000,-0.021997,133652,-0.021997
76515,20150527,CVA,COVANTA HOLDING CORP,28924,22.38000,0.006748,133652,0.006748
76515,20150528,CVA,COVANTA HOLDING CORP,28924,22.24000,-0.006256,133652,-0.006256
76515,20150529,CVA,COVANTA HOLDING CORP,28924,22.10000,-0.006295,133652,-0.006295
76515,20150601,CVA,COVANTA HOLDING CORP,28924,22.11000,0.000452,133652,0.000452
76515,20150602,CVA,COVANTA HOLDING CORP,28924,22.12000,0.000452,133652,0.000452
76515,20150603,CVA,COVANTA HOLDING CORP,28924,22.15000,0.001356,133652,0.001356
76515,20150604,CVA,COVANTA HOLDING CORP,28924,21.92000,-0.010384,133652,-0.010384
76515,20150605,CVA,COVANTA HOLDING CORP,28924,22.00000,0.003650,133652,0.003650
76515,20150608,CVA,COVANTA HOLDING CORP,28924,22.14000,0.006364,133652,0.006364
76515,20150609,CVA,COVANTA HOLDING CORP,28924,22.08000,-0.002710,133652,-0.002710
76515,20150610,CVA,COVANTA HOLDING CORP,28924,22.26000,0.008152,133652,0.008152
76515,20150611,CVA,COVANTA HOLDING CORP,28924,22.58000,0.014376,133652,0.014376
76515,20150612,CVA,COVANTA HOLDING CORP,28924,22.11000,-0.020815,133652,-0.020815
76515,20150615,CVA,COVANTA HOLDING CORP,28924,22.22000,0.004975,133652,0.004975
76515,20150616,CVA,COVANTA HOLDING CORP,28924,22.40000,0.008101,133652,0.008101
76515,20150617,CVA,COVANTA HOLDING CORP,28924,22.33000,-0.003125,133652,-0.003125
76515,20150618,CVA,COVANTA HOLDING CORP,28924,22.50000,0.007613,133652,0.007613
76515,20150619,CVA,COVANTA HOLDING CORP,28924,22.29000,-0.009333,133652,-0.009333
76515,20150622,CVA,COVANTA HOLDING CORP,28924,22.19000,-0.004486,133652,-0.004486
76515,20150623,CVA,COVANTA HOLDING CORP,28924,22.30000,0.004957,133652,0.004957
76515,20150624,CVA,COVANTA HOLDING CORP,28924,21.80000,-0.022422,133652,-0.022422
