caldt,vwretd,vwretx,ewretd,ewretx,totval
20171003,0.002259,0.002217,0.001655,0.001604,22507216400.00
20171004,0.001291,0.001227,0.002699,0.002682,22534836200.00
20171005,0.005880,0.005706,0.003483,0.003405,22663430000.00
20171006,-0.000768,-0.001071,-0.001909,-0.002067,22639162300.00
20171009,-0.001758,-0.001758,-0.003568,-0.003568,22599364800.00
20171010,0.002565,0.002530,0.002423,0.002415,22656296500.00
20171011,0.001959,0.001941,0.000251,0.000236,22700444500.00
20171012,-0.001502,-0.001590,0.000111,-0.000006,22664360200.00
20171013,0.000898,0.000884,0.001077,0.001066,22677774600.00
20171016,0.001685,0.001665,0.000264,0.000249,22715359500.00
20171017,0.000645,0.000645,-0.000048,-0.000050,22729170500.00
20171018,0.000807,0.000770,0.000877,0.000857,22746547000.00
20171019,0.000345,0.000265,0.001611,0.001585,22754421500.00
20171020,0.005192,0.005123,0.006695,0.006625,22872153000.00
20171023,-0.003903,-0.003925,-0.003877,-0.003890,22782456100.00
20171024,0.001649,0.001626,0.000926,0.000890,22819412600.00
20171025,-0.004605,-0.004605,-0.006646,-0.006646,22714307000.00
20171026,0.001247,0.001247,0.002114,0.002104,22742355700.00
20171027,0.008374,0.008372,0.001068,0.001060,22933087000.00
20171030,-0.003219,-0.003299,-0.004349,-0.004439,22857391600.00
20171031,0.001062,0.001029,0.001319,0.001203,22841910200.00
20171101,0.001601,0.001600,0.000015,0.000009,22878415500.00
20171102,0.000333,0.000223,-0.000875,-0.000936,22883505300.00
20171103,0.003278,0.003182,0.001309,0.001178,22956409900.00
20171106,0.001301,0.001220,0.004136,0.004072,22984357900.00
20171107,-0.000092,-0.000097,-0.001432,-0.001441,22982132800.00
20171108,0.001637,0.001617,0.001507,0.001464,23019287600.00
20171109,-0.003541,-0.003784,-0.002010,-0.002192,22931988000.00
20171110,-0.000429,-0.000778,0.000468,0.000354,22913634600.00
20171113,0.001019,0.001000,0.001836,0.001778,22936538300.00
20171114,-0.002001,-0.002156,-0.000628,-0.000833,22887106500.00
20171115,-0.005351,-0.005571,-0.005077,-0.005201,22759602800.00
20171116,0.009226,0.008888,0.008698,0.008471,22961616300.00
20171117,-0.002675,-0.002711,0.002091,0.002042,22899364200.00
20171120,0.001258,0.001225,0.001181,0.001108,22927617600.00
20171121,0.006422,0.006405,0.003553,0.003521,23074479200.00
20171122,-0.000617,-0.000706,-0.000112,-0.000214,23058180900.00
20171124,0.002211,0.002177,0.000683,0.000555,23109153700.00
20171127,-0.000270,-0.000377,-0.000981,-0.001009,23100422800.00
20171128,0.009686,0.009647,0.011476,0.011445,23323263700.00
20171129,-0.000280,-0.000410,0.005454,0.005309,23313693700.00
20171130,0.008424,0.008036,0.007552,0.007167,23487731800.00
20171201,-0.002015,-0.002059,-0.001919,-0.001974,23439058500.00
20171204,-0.001111,-0.001135,0.002377,0.002345,23412461000.00
20171205,-0.003580,-0.003622,-0.006518,-0.006575,23322644600.00
20171206,-0.000017,-0.000043,-0.002030,-0.002071,23321645000.00
20171207,0.003135,0.002930,0.004487,0.004274,23389989000.00
20171208,0.005568,0.005469,0.006532,0.006466,23517724900.00
20171211,0.003180,0.003176,0.001269,0.001237,23592678000.00
20171212,0.001538,0.001501,-0.000229,-0.000294,23628081200.00
20171213,-0.000367,-0.000400,-0.000931,-0.000993,23618610600.00
20171214,-0.003837,-0.004004,-0.005468,-0.005747,23524034900.00
20171215,0.008871,0.008816,0.009481,0.009348,23723138300.00
20171218,0.005425,0.005384,0.007218,0.007183,23850228200.00
20171219,-0.003125,-0.003139,-0.003020,-0.003073,23775369200.00
20171220,-0.000778,-0.000907,-0.000131,-0.000181,23753796000.00
20171221,0.001918,0.001918,0.002376,0.002375,23799346800.00
20171222,-0.000401,-0.000409,0.000777,0.000756,23789098800.00
20171226,-0.000854,-0.000898,0.001265,0.001251,23767730600.00
20171227,0.000805,0.000735,0.000157,0.000086,23785194300.00
20171228,0.002006,0.001818,0.002615,0.002327,23828434500.00
20171229,-0.005153,-0.005215,-0.005059,-0.005218,23675105600.00
20180102,0.008278,0.008232,0.008031,0.007996,23869994100.00
20180103,0.006438,0.006438,0.005611,0.005605,24034050000.00
20180104,0.004242,0.004040,0.003066,0.002982,24131139600.00
20180105,0.007046,0.007046,0.005368,0.005368,24301168600.00
20180108,0.001809,0.001792,0.003099,0.003079,24344705000.00
20180109,0.001561,0.001261,-0.000221,-0.000358,24375411700.00
20180110,-0.001224,-0.001231,-0.002590,-0.002595,24345401800.00
20180111,0.007104,0.007027,0.009167,0.009095,24516476300.00
20180112,0.006827,0.006827,0.006160,0.006160,24684239300.00
20180116,-0.003477,-0.003495,-0.006552,-0.006565,24597978300.00
20180117,0.009444,0.009444,0.008209,0.008209,24830277200.00
20180118,-0.001441,-0.001526,-0.002572,-0.002613,24792394300.00
20180119,0.004494,0.004471,0.006440,0.006419,24900324400.00
20180122,0.008095,0.008081,0.006991,0.006981,25101548700.00
20180123,0.002332,0.002292,0.003311,0.003275,25159107400.00
20180124,-0.000505,-0.000505,0.000154,0.000154,25149477000.00
20180125,0.000746,0.000744,-0.000624,-0.000635,25169025900.00
20180126,0.011833,0.011814,0.009575,0.009525,25467725100.00
20180129,-0.006455,-0.006511,-0.007403,-0.007470,25301037200.00
20180130,-0.010750,-0.010819,-0.011058,-0.011135,25027365300.00
20180131,0.000477,0.000446,0.000067,-0.000049,25029304500.00
20180201,-0.000802,-0.000995,-0.002356,-0.002452,25004425800.00
20180202,-0.020820,-0.020880,-0.020098,-0.020146,24478387900.00
20180205,-0.040869,-0.040871,-0.036903,-0.036907,23477862500.00
20180206,0.017497,0.017393,0.013425,0.013354,23886215400.00
20180207,-0.004850,-0.004877,-0.002813,-0.002858,23769022700.00
20180208,-0.037319,-0.037465,-0.034399,-0.034508,22878555000.00
20180209,0.014951,0.014634,0.013174,0.013083,23212332000.00
20180212,0.013963,0.013931,0.012975,0.012919,23535822100.00
20180213,0.002875,0.002823,0.002425,0.002334,23602259900.00
20180214,0.013778,0.013498,0.014820,0.014607,23922433000.00
20180215,0.012212,0.011977,0.010408,0.010234,24201706200.00
20180216,0.000438,0.000346,0.000562,0.000424,24209616100.00
20180220,-0.006364,-0.006433,-0.006308,-0.006424,24054419900.00
20180221,-0.005479,-0.005498,-0.006266,-0.006305,23921906700.00
20180222,0.001099,0.001014,0.000774,0.000636,23946191900.00
20180223,0.015958,0.015895,0.015604,0.015546,24326375400.00
20180226,0.011616,0.011497,0.007429,0.007392,24605681900.00
20180227,-0.012648,-0.012787,-0.013353,-0.013487,24291050200.00
20180228,-0.010905,-0.011009,-0.010677,-0.010803,23987621000.00
20180301,-0.013175,-0.013329,-0.010568,-0.010725,23667886300.00
20180302,0.005148,0.005049,0.006302,0.006115,23787364500.00
20180305,0.011092,0.011083,0.012116,0.012097,24051027900.00
20180306,0.002668,0.002611,0.004359,0.004273,24117044000.00
20180307,-0.000409,-0.000476,-0.001050,-0.001100,24109766300.00
20180308,0.004787,0.004472,0.003280,0.002960,24217614400.00
20180309,0.017286,0.017261,0.015777,0.015713,24635637800.00
20180312,-0.001205,-0.001207,-0.001483,-0.001500,24605666500.00
20180313,-0.006243,-0.006304,-0.003949,-0.004092,24450458300.00
20180314,-0.005415,-0.005689,-0.006160,-0.006489,24311368000.00
20180315,-0.000838,-0.000901,-0.002434,-0.002515,24289435600.00
20180316,0.001796,0.001764,0.004556,0.004483,24332380800.00
20180319,-0.014157,-0.014166,-0.011395,-0.011420,24022663600.00
20180320,0.001355,0.001339,0.000680,0.000635,24054818700.00
20180321,-0.001780,-0.001885,0.000431,0.000380,24009421400.00
20180322,-0.025057,-0.025092,-0.022484,-0.022513,23406969300.00
20180323,-0.020962,-0.020973,-0.018606,-0.018634,22907378600.00
20180326,0.027133,0.027133,0.023016,0.023016,23527770500.00
20180327,-0.017408,-0.017410,-0.012084,-0.012087,23118183400.00
20180328,-0.002816,-0.003059,-0.001119,-0.001560,23047361900.00
20180329,0.013847,0.013787,0.012828,0.012683,23343477100.00
20180402,-0.022603,-0.022611,-0.021830,-0.021877,22815687400.00
20180403,0.012581,0.012540,0.012162,0.012140,23103888700.00
20180404,0.011636,0.011568,0.011587,0.011571,23377031000.00
20180405,0.007132,0.006989,0.006706,0.006648,23540415800.00
20180406,-0.021919,-0.021938,-0.021475,-0.021509,23023460600.00
20180409,0.003559,0.003264,0.002038,0.001912,23098583000.00
20180410,0.016597,0.016563,0.014615,0.014565,23481163300.00
20180411,-0.005493,-0.005536,-0.003944,-0.003967,23351341900.00
20180412,0.008280,0.008161,0.005576,0.005474,23541917900.00
20180413,-0.002918,-0.002942,-0.002535,-0.002558,23472635400.00
20180416,0.008187,0.008154,0.009653,0.009643,23664036100.00
20180417,0.010819,0.010819,0.007989,0.007989,23920048700.00
20180418,0.000885,0.000885,0.002660,0.002660,23940318800.00
20180419,-0.005289,-0.005409,-0.006986,-0.007061,23810705600.00
20180420,-0.008536,-0.008581,-0.007428,-0.007465,23601177700.00
20180423,-0.000043,-0.000043,0.001946,0.001946,23598153300.00
20180424,-0.013428,-0.013453,-0.009841,-0.009884,23280425100.00
20180425,0.001845,0.001845,0.002654,0.002654,23323171800.00
20180426,0.010462,0.010462,0.007363,0.007363,23566883900.00
20180427,0.001203,0.001139,0.003051,0.002933,23587544800.00
20180430,-0.007996,-0.008028,-0.009077,-0.009183,23358084000.00
20180501,0.002453,0.002448,0.000911,0.000901,23418291900.00
20180502,-0.007358,-0.007358,-0.008650,-0.008650,23241812700.00
20180503,-0.002101,-0.002215,-0.003547,-0.003631,23190323300.00
20180504,0.012933,0.012760,0.011859,0.011708,23491987600.00
20180507,0.003380,0.003360,0.001668,0.001608,23570911700.00
20180508,-0.000218,-0.000229,-0.000618,-0.000640,23565519200.00
20180509,0.009517,0.009402,0.008331,0.008225,23786738100.00
20180510,0.009527,0.009268,0.008702,0.008557,24004005100.00
20180511,0.002117,0.001784,0.001126,0.001039,24046807200.00
20180514,0.000948,0.000907,0.000319,0.000210,24068614200.00
20180515,-0.006736,-0.006782,-0.004595,-0.004693,23905372300.00
20180516,0.004428,0.004158,0.005482,0.005330,24004765500.00
20180517,-0.000679,-0.000982,0.001001,0.000772,23979832200.00
20180518,-0.002632,-0.002712,-0.001794,-0.001882,23914836000.00
20180521,0.007425,0.007394,0.006213,0.006155,24091785000.00
20180522,-0.003195,-0.003211,-0.003606,-0.003629,24014428400.00
20180523,0.003406,0.003377,0.002027,0.001977,24095478300.00
20180524,-0.001959,-0.001996,-0.000375,-0.000467,24047378400.00
20180525,-0.002170,-0.002284,-0.001550,-0.001601,23992461600.00
20180529,-0.011460,-0.011502,-0.011170,-0.011205,23716460500.00
20180530,0.012907,0.012732,0.013064,0.012904,24018409200.00
20180531,-0.006667,-0.006886,-0.009215,-0.009500,23844718600.00
20180601,0.010939,0.010843,0.008911,0.008766,24098150000.00
20180604,0.004780,0.004758,0.003310,0.003297,24212740700.00
20180605,0.000746,0.000685,0.001867,0.001776,24233215100.00
20180606,0.008543,0.008509,0.007906,0.007870,24439425200.00
20180607,-0.000614,-0.000792,0.000731,0.000450,24393817500.00
20180608,0.003144,0.003102,0.004776,0.004735,24469526500.00
20180611,0.001203,0.001200,0.002202,0.002197,24499020500.00
20180612,0.001816,0.001771,0.003126,0.003044,24542415200.00
20180613,-0.003889,-0.003928,-0.005071,-0.005131,24446022600.00
20180614,0.002793,0.002490,0.003002,0.002652,24506828600.00
20180615,-0.000888,-0.000989,0.000362,0.000267,24405068800.00
20180618,-0.002020,-0.002038,-0.001385,-0.001402,24372547600.00
20180619,-0.003911,-0.003956,-0.004190,-0.004248,24276131800.00
20180620,0.001673,0.001672,0.002708,0.002705,24336480700.00
20180621,-0.006173,-0.006267,-0.005734,-0.005820,24183974100.00
20180622,0.001881,0.001853,0.002516,0.002467,24226626400.00
20180625,-0.013621,-0.013621,-0.010932,-0.010932,23896626900.00
20180626,0.002200,0.002200,0.000947,0.000947,23949191100.00
20180627,-0.008635,-0.008635,-0.008729,-0.008729,23742395300.00
20180628,0.006236,0.006100,0.004175,0.003923,23887230000.00
20180629,0.000819,0.000757,0.000937,0.000809,23915147100.00
20180702,0.002994,0.002950,0.000519,0.000470,23976830800.00
20180703,-0.004886,-0.004887,-0.001480,-0.001484,23859581200.00
20180705,0.008779,0.008541,0.007932,0.007843,24063377000.00
20180706,0.008510,0.008440,0.007722,0.007683,24266465600.00
20180709,0.009223,0.008941,0.008275,0.008144,24483434100.00
20180710,0.003518,0.003495,0.002560,0.002527,24569009200.00
20180711,-0.006999,-0.006999,-0.008332,-0.008333,24397216600.00
20180712,0.008888,0.008784,0.005700,0.005604,24611526400.00
20180713,0.001186,0.001182,0.001139,0.001129,24640428600.00
20180716,-0.000954,-0.001007,-0.003138,-0.003162,24615679300.00
20180717,0.004152,0.004137,0.003554,0.003541,24717457600.00
20180718,0.001869,0.001869,0.002583,0.002583,24764371800.00
20180719,-0.003890,-0.003990,-0.000373,-0.000429,24665574000.00
20180720,-0.000864,-0.000905,-0.003439,-0.003485,24640860100.00
20180723,0.001797,0.001797,0.000485,0.000485,24684897400.00
20180724,0.004859,0.004811,-0.000597,-0.000641,24803329300.00
20180725,0.009146,0.009136,0.008405,0.008392,25028824000.00
20180726,-0.003051,-0.003051,0.003907,0.003907,24952498900.00
20180727,-0.006494,-0.006497,-0.005815,-0.005829,24785622200.00
20180730,-0.005769,-0.005855,-0.004240,-0.004342,24640401700.00
20180731,0.004808,0.004772,0.007200,0.007081,24729614800.00
20180801,-0.001194,-0.001194,-0.006718,-0.006718,24699495300.00
20180802,0.005090,0.004988,0.004112,0.004032,24822558000.00
20180803,0.004861,0.004733,0.005022,0.004862,24935723900.00
20180806,0.003469,0.003375,0.002426,0.002341,25019940500.00
20180807,0.002771,0.002763,0.002182,0.002162,25089070100.00
20180808,-0.000208,-0.000236,-0.001751,-0.001795,25083156000.00
20180809,-0.001117,-0.001413,-0.001102,-0.001248,25047850600.00
20180810,-0.006687,-0.006974,-0.007270,-0.007315,24873170600.00
20180813,-0.003947,-0.003965,-0.004722,-0.004778,24774602000.00
20180814,0.006620,0.006532,0.008319,0.008173,24936418000.00
20180815,-0.007539,-0.007714,-0.007326,-0.007452,24743703500.00
20180816,0.008630,0.008320,0.008248,0.007999,24949574400.00
20180817,0.003340,0.003257,0.005216,0.005129,25030871800.00
20180820,0.002357,0.002320,0.004800,0.004740,25088935200.00
20180821,0.002052,0.002014,0.003219,0.003140,25139471200.00
20180822,-0.000295,-0.000323,-0.002186,-0.002237,25131313800.00
20180823,-0.001718,-0.001782,-0.002738,-0.002845,25086533000.00
20180824,0.006145,0.006134,0.005352,0.005326,25240462400.00
20180827,0.007753,0.007641,0.006188,0.006146,25433278000.00
20180828,0.000302,0.000296,0.000547,0.000528,25442231600.00
20180829,0.005908,0.005823,0.003954,0.003918,25590391700.00
20180830,-0.004273,-0.004436,-0.006628,-0.006883,25476939700.00
20180831,0.000257,0.000152,0.000621,0.000467,25450302800.00
20180904,-0.001553,-0.001641,-0.001892,-0.001977,25408531200.00
20180905,-0.002925,-0.002933,0.000535,0.000509,25334004000.00
20180906,-0.003484,-0.003779,-0.002659,-0.002918,25238274200.00
20180907,-0.002198,-0.002280,-0.003534,-0.003648,25179535800.00
20180910,0.001961,0.001961,0.003787,0.003787,25234534000.00
20180911,0.003861,0.003794,0.000878,0.000719,25330285500.00
20180912,0.000385,0.000374,0.001665,0.001645,25324842700.00
20180913,0.005413,0.005150,0.004226,0.003914,25455138100.00
20180914,0.000355,0.000208,0.001524,0.001358,25441642400.00
20180917,-0.005689,-0.005704,-0.003424,-0.003471,25311605000.00
20180918,0.005377,0.005337,0.004573,0.004518,25446704000.00
20180919,0.001158,0.001154,0.000342,0.000330,25476074800.00
20180920,0.007913,0.007869,0.006612,0.006519,25676534000.00
20180921,-0.000432,-0.000453,0.001151,0.001095,25664837000.00
20180924,-0.003476,-0.003476,-0.007172,-0.007172,25575637600.00
20180925,-0.001081,-0.001151,-0.002895,-0.002923,25546161300.00
20180926,-0.003269,-0.003269,-0.003835,-0.003835,25463709100.00
20180927,0.002975,0.002789,0.000259,-0.000046,25534736900.00
20180928,-0.000004,-0.000046,0.001706,0.001611,25479213000.00
20181001,0.003580,0.003573,0.000334,0.000297,25560762600.00
20181002,-0.000503,-0.000537,-0.001853,-0.001863,25545672400.00
20181003,0.000547,0.000547,0.000398,0.000398,25559646900.00
20181004,-0.008027,-0.008257,-0.007051,-0.007142,25348598000.00
20181005,-0.005596,-0.005612,-0.004915,-0.004931,25206348700.00
20181008,-0.000374,-0.000374,0.001144,0.001144,25195764500.00
20181009,-0.001132,-0.001415,-0.004831,-0.004972,25160113000.00
20181010,-0.032810,-0.032819,-0.029065,-0.029075,24334524300.00
20181011,-0.020414,-0.020420,-0.021357,-0.021382,23845412300.00
20181012,0.014451,0.014347,0.009395,0.009331,24187496300.00
20181015,-0.005826,-0.005856,-0.000588,-0.000596,24045862900.00
20181016,0.021537,0.021510,0.020099,0.020068,24563090100.00
20181017,-0.000107,-0.000145,-0.002444,-0.002462,24568652800.00
20181018,-0.014414,-0.014505,-0.013108,-0.013164,24212197100.00
20181019,-0.000224,-0.000253,-0.002782,-0.002815,24206514200.00
20181022,-0.004162,-0.004186,-0.006501,-0.006536,24105459200.00
20181023,-0.005335,-0.005384,-0.006116,-0.006160,23974981300.00
20181024,-0.030793,-0.030793,-0.027541,-0.027541,23236074500.00
20181025,0.018863,0.018863,0.013873,0.013873,23674376300.00
20181026,-0.017529,-0.017531,-0.015647,-0.015661,23254089400.00
20181029,-0.006758,-0.006771,-0.000919,-0.000937,23096169800.00
20181030,0.015768,0.015675,0.020892,0.020770,23454838300.00
20181031,0.010898,0.010866,0.006722,0.006600,23646634700.00
20181101,0.010896,0.010869,0.015765,0.015717,23903666900.00
20181102,-0.006277,-0.006364,-0.003705,-0.003825,23749403800.00
20181105,0.005247,0.005222,0.007161,0.007129,23854699100.00
20181106,0.006202,0.006123,0.006891,0.006836,24011718900.00
20181107,0.021428,0.021418,0.015920,0.015887,24526016500.00
20181108,-0.001887,-0.002418,-0.001770,-0.002087,24466714100.00
20181109,-0.008819,-0.008986,-0.008515,-0.008606,24242167100.00
20181112,-0.019750,-0.019750,-0.016133,-0.016133,23763360800.00
20181113,-0.001510,-0.001542,-0.000425,-0.000505,23728815800.00
20181114,-0.007370,-0.007625,-0.006331,-0.006491,23547702500.00
20181115,0.010780,0.010448,0.008690,0.008431,23793608900.00
20181116,0.002008,0.001932,0.003424,0.003339,23839589700.00
20181119,-0.016889,-0.016917,-0.014084,-0.014143,23436312600.00
20181120,-0.017994,-0.018068,-0.016837,-0.016989,23012861300.00
20181121,0.003203,0.003119,0.006585,0.006442,23084601900.00
20181123,-0.006209,-0.006264,-0.003475,-0.003603,22939993300.00
20181126,0.015694,0.015578,0.014476,0.014434,23297122300.00
20181127,0.003268,0.003259,0.000204,0.000183,23349762100.00
20181128,0.023215,0.023151,0.018879,0.018841,23890336500.00
20181129,-0.002101,-0.002349,-0.003147,-0.003408,23764747200.00
20181130,0.008392,0.008215,0.005746,0.005539,23948756900.00
20181203,0.011087,0.011086,0.011005,0.010995,24248172000.00
20181204,-0.032447,-0.032501,-0.031858,-0.031933,23460077100.00
20181206,-0.001057,-0.001409,-0.002802,-0.003078,23427028400.00
20181207,-0.023298,-0.023455,-0.021672,-0.021817,22877754600.00
20181210,0.001742,0.001734,-0.002267,-0.002288,22917417100.00
20181211,-0.000330,-0.000381,-0.001577,-0.001672,22908693700.00
20181212,0.005384,0.005373,0.005586,0.005572,23031824100.00
20181213,-0.000104,-0.000287,-0.005027,-0.005383,23025205800.00
20181214,-0.019010,-0.019124,-0.014764,-0.014945,22584864100.00
20181217,-0.020916,-0.020951,-0.021249,-0.021319,22111681300.00
20181218,0.000356,0.000295,-0.001436,-0.001504,22118202000.00
20181219,-0.015430,-0.015524,-0.015388,-0.015448,21774843400.00
20181220,-0.015980,-0.016002,-0.016414,-0.016442,21426406000.00
20181221,-0.020983,-0.020983,-0.018729,-0.018729,20925850000.00
20181224,-0.026889,-0.026961,-0.026469,-0.026501,20372982700.00
20181226,0.049837,0.049819,0.046011,0.046000,21387948500.00
20181227,0.008480,0.008389,0.008321,0.008202,21567365100.00
20181228,-0.001051,-0.001218,-0.002124,-0.002411,21541106700.00
20181231,0.008690,0.008563,0.008080,0.007856,21738378700.00
